FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,EV,20366,EV,3920,12266,1226603,31453,IAH,11259,1125903,30194,DAL,1032,1027,-5.00,19.00,1046,1126,5.00,1139,1131,-8.00,0.00,,0.00,216.00
2015-01-01,EV,20366,EV,3921,12266,1226603,31453,IAH,15370,1537002,34653,TUL,1738,1823,45.00,15.00,1838,1941,3.00,1911,1944,33.00,0.00,,0.00,429.00
2015-01-01,EV,20366,EV,3923,12266,1226603,31453,IAH,14193,1419304,33728,PNS,1900,2022,82.00,13.00,2035,2140,5.00,2026,2145,79.00,0.00,,0.00,489.00
2015-01-01,EV,20366,EV,3924,13256,1325602,33256,MFE,12266,1226603,31453,IAH,0655,0647,-8.00,14.00,0701,0751,5.00,0809,0756,-13.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,3925,12266,1226603,31453,IAH,13256,1325602,33256,MFE,1326,1324,-2.00,13.00,1337,1436,3.00,1442,1439,-3.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,3925,13256,1325602,33256,MFE,12266,1226603,31453,IAH,1655,1648,-7.00,16.00,1704,1754,13.00,1807,1807,0.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,3926,12266,1226603,31453,IAH,13256,1325602,33256,MFE,2112,2113,1.00,18.00,2131,2225,5.00,2231,2230,-1.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,4100,11618,1161802,31703,EWR,13244,1324402,33244,MEM,1411,1405,-6.00,20.00,1425,1614,28.00,1613,1642,29.00,0.00,,0.00,946.00
2015-01-01,EV,20366,EV,4102,12951,1295103,32951,LFT,12266,1226603,31453,IAH,1521,1513,-8.00,15.00,1528,1634,9.00,1626,1643,17.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,4103,13930,1393003,30977,ORD,14711,1471102,34711,SCE,1455,1519,24.00,8.00,1527,1731,3.00,1735,1734,-1.00,0.00,,0.00,528.00
2015-01-01,EV,20366,EV,4103,14193,1419304,33728,PNS,13930,1393003,30977,ORD,1140,1136,-4.00,10.00,1146,1355,5.00,1411,1400,-11.00,0.00,,0.00,794.00
2015-01-01,EV,20366,EV,4104,10693,1069302,30693,BNA,11618,1161802,31703,EWR,1513,1514,1.00,10.00,1524,1807,10.00,1825,1817,-8.00,0.00,,0.00,748.00
2015-01-01,EV,20366,EV,4105,12266,1226603,31453,IAH,13931,1393102,33667,ORF,1309,1306,-3.00,18.00,1324,1642,6.00,1659,1648,-11.00,0.00,,0.00,1201.00
2015-01-01,EV,20366,EV,2531,11298,1129803,30194,DFW,11982,1198202,31982,GRK,1745,1823,38.00,11.00,1834,1914,4.00,1835,1918,43.00,0.00,,0.00,134.00
2015-01-01,EV,20366,EV,2531,11982,1198202,31982,GRK,11298,1129803,30194,DFW,1900,2000,60.00,11.00,2011,2038,10.00,1950,2048,58.00,0.00,,0.00,134.00
2015-01-01,EV,20366,EV,2532,10728,1072804,30728,BPT,11298,1129803,30194,DFW,1050,1121,31.00,13.00,1134,1219,17.00,1200,1236,36.00,0.00,,0.00,270.00
2015-01-01,EV,20366,EV,2532,11298,1129803,30194,DFW,10728,1072804,30728,BPT,0920,0928,8.00,16.00,0944,1045,4.00,1025,1049,24.00,0.00,,0.00,270.00
2015-01-01,EV,20366,EV,2533,15412,1541202,35412,TYS,11298,1129803,30194,DFW,0600,0559,-1.00,33.00,0632,0740,5.00,0735,0745,10.00,0.00,,0.00,772.00
2015-01-01,EV,20366,EV,2534,11140,1114004,31140,CRP,11298,1129803,30194,DFW,1950,2139,109.00,6.00,2145,2236,7.00,2105,2243,98.00,0.00,,0.00,354.00
2015-01-01,EV,20366,EV,2534,11298,1129803,30194,DFW,11140,1114004,31140,CRP,1810,1948,98.00,12.00,2000,2109,3.00,1925,2112,107.00,0.00,,0.00,354.00
2015-01-01,EV,20366,EV,2536,11298,1129803,30194,DFW,13377,1337702,33377,MLU,2000,2034,34.00,27.00,2101,2144,4.00,2105,2148,43.00,0.00,,0.00,293.00
2015-01-01,EV,20366,EV,2537,13377,1337702,33377,MLU,11298,1129803,30194,DFW,0640,0643,3.00,11.00,0654,0746,4.00,0800,0750,-10.00,0.00,,0.00,293.00
2015-01-01,EV,20366,EV,2538,11298,1129803,30194,DFW,15411,1541103,35411,TYR,1535,,,,,,,1620,,,1.00,A,0.00,102.00
2015-01-01,EV,20366,EV,2538,15411,1541103,35411,TYR,11298,1129803,30194,DFW,1645,,,,,,,1730,,,1.00,A,0.00,102.00
2015-01-01,EV,20366,EV,2539,11775,1177502,31775,FSD,11298,1129803,30194,DFW,0705,0713,8.00,36.00,0749,0944,7.00,0930,0951,21.00,0.00,,0.00,737.00
2015-01-01,EV,20366,EV,2540,11298,1129803,30194,DFW,15411,1541103,35411,TYR,2155,0049,174.00,14.00,0103,0124,5.00,2235,0129,174.00,0.00,,0.00,102.00
2015-01-01,EV,20366,EV,3926,12951,1295103,32951,LFT,12266,1226603,31453,IAH,1858,1857,-1.00,13.00,1910,2007,7.00,2005,2014,9.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,3927,12266,1226603,31453,IAH,13158,1315802,33158,MAF,1606,,,,,,,1737,,,1.00,B,0.00,429.00
2015-01-01,EV,20366,EV,3927,14193,1419304,33728,PNS,12266,1226603,31453,IAH,1058,1051,-7.00,11.00,1102,1232,9.00,1244,1241,-3.00,0.00,,0.00,489.00
2015-01-01,EV,20366,EV,3928,13198,1319801,33198,MCI,13930,1393003,30977,ORD,0555,0554,-1.00,19.00,0613,0711,6.00,0729,0717,-12.00,0.00,,0.00,403.00
2015-01-01,EV,20366,EV,3929,11618,1161802,31703,EWR,12451,1245102,31136,JAX,0630,0630,0.00,20.00,0650,0850,6.00,0909,0856,-13.00,0.00,,0.00,820.00
2015-01-01,EV,20366,EV,3929,12451,1245102,31136,JAX,11618,1161802,31703,EWR,1316,1315,-1.00,9.00,1324,1519,10.00,1538,1529,-9.00,0.00,,0.00,820.00
2015-01-01,EV,20366,EV,3930,13485,1348502,33485,MSN,13930,1393003,30977,ORD,1629,1651,22.00,12.00,1703,1729,15.00,1720,1744,24.00,0.00,,0.00,108.00
2015-01-01,EV,20366,EV,3931,12264,1226402,30852,IAD,11066,1106603,31066,CMH,1708,1704,-4.00,23.00,1727,1829,5.00,1829,1834,5.00,0.00,,0.00,299.00
2015-01-01,EV,20366,EV,3931,12451,1245102,31136,JAX,12264,1226402,30852,IAD,1417,1410,-7.00,21.00,1431,1605,7.00,1609,1612,3.00,0.00,,0.00,630.00
2015-01-01,EV,20366,EV,3933,13422,1342202,30562,MOB,12266,1226603,31453,IAH,1521,1520,-1.00,21.00,1541,1709,13.00,1655,1722,27.00,0.00,,0.00,427.00
2015-01-01,EV,20366,EV,3934,13930,1393003,30977,ORD,12217,1221702,30255,HSV,1349,1339,-10.00,15.00,1354,1505,4.00,1534,1509,-25.00,0.00,,0.00,510.00
2015-01-01,EV,20366,EV,3936,13930,1393003,30977,ORD,12884,1288403,32884,LAN,1310,1306,-4.00,13.00,1319,1448,5.00,1506,1453,-13.00,0.00,,0.00,179.00
2015-01-01,EV,20366,EV,3937,15624,1562401,31504,VPS,12266,1226603,31453,IAH,1452,1450,-2.00,14.00,1504,1645,7.00,1650,1652,2.00,0.00,,0.00,528.00
2015-01-01,EV,20366,EV,3938,13244,1324402,33244,MEM,13930,1393003,30977,ORD,1826,1828,2.00,9.00,1837,1959,13.00,2020,2012,-8.00,0.00,,0.00,491.00
2015-01-01,EV,20366,EV,3939,12266,1226603,31453,IAH,13256,1325602,33256,MFE,1730,1730,0.00,15.00,1745,1843,3.00,1847,1846,-1.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,3939,12915,1291503,31205,LCH,12266,1226603,31453,IAH,1410,1402,-8.00,15.00,1417,1457,9.00,1500,1506,6.00,0.00,,0.00,127.00
2015-01-01,EV,20366,EV,3940,13930,1393003,30977,ORD,14193,1419304,33728,PNS,0845,0841,-4.00,11.00,0852,1037,20.00,1058,1057,-1.00,0.00,,0.00,794.00
2015-01-01,EV,20366,EV,3941,12884,1288403,32884,LAN,13930,1393003,30977,ORD,0555,0555,0.00,27.00,0622,0601,9.00,0604,0610,6.00,0.00,,0.00,179.00
2015-01-01,EV,20366,EV,3943,13930,1393003,30977,ORD,13198,1319801,33198,MCI,2042,2038,-4.00,20.00,2058,2211,5.00,2222,2216,-6.00,0.00,,0.00,403.00
2015-01-01,EV,20366,EV,3944,11618,1161802,31703,EWR,13871,1387102,33316,OMA,1649,1705,16.00,14.00,1719,1941,4.00,1912,1945,33.00,0.00,,0.00,1134.00
2015-01-01,EV,20366,EV,3946,11292,1129202,30325,DEN,12339,1233904,32337,IND,1549,1626,37.00,15.00,1641,2031,10.00,2010,2041,31.00,0.00,,0.00,977.00
2015-01-01,EV,20366,EV,3946,14122,1412202,30198,PIT,11292,1129202,30325,DEN,1202,1232,30.00,8.00,1240,1422,9.00,1353,1431,38.00,0.00,,0.00,1290.00
2015-01-01,EV,20366,EV,3947,13485,1348502,33485,MSN,13930,1393003,30977,ORD,1347,1400,13.00,8.00,1408,1436,8.00,1439,1444,5.00,0.00,,0.00,108.00
2015-01-01,EV,20366,EV,3947,13930,1393003,30977,ORD,12884,1288403,32884,LAN,1651,1649,-2.00,18.00,1707,1840,10.00,1847,1850,3.00,0.00,,0.00,179.00
2015-01-01,EV,20366,EV,3948,12884,1288403,32884,LAN,13930,1393003,30977,ORD,1917,1917,0.00,5.00,1922,1905,7.00,1920,1912,-8.00,0.00,,0.00,179.00
2015-01-01,EV,20366,EV,3949,13198,1319801,33198,MCI,13930,1393003,30977,ORD,1205,1200,-5.00,10.00,1210,1311,12.00,1337,1323,-14.00,0.00,,0.00,403.00
2015-01-01,EV,20366,EV,3949,13930,1393003,30977,ORD,12945,1294503,32945,LEX,1615,1610,-5.00,11.00,1621,1807,6.00,1831,1813,-18.00,0.00,,0.00,323.00
2015-01-01,EV,20366,EV,3950,13930,1393003,30977,ORD,15380,1538003,35380,TVC,1318,1319,1.00,17.00,1336,1516,4.00,1522,1520,-2.00,0.00,,0.00,224.00
2015-01-01,EV,20366,EV,4133,14524,1452401,34524,RIC,12264,1226402,30852,IAD,1047,1041,-6.00,16.00,1057,1125,5.00,1140,1130,-10.00,0.00,,0.00,100.00
2015-01-01,EV,20366,EV,4134,13198,1319801,33198,MCI,12266,1226603,31453,IAH,0715,0708,-7.00,13.00,0721,0913,8.00,0930,0921,-9.00,0.00,,0.00,643.00
2015-01-01,EV,20366,EV,4135,11057,1105703,31057,CLT,12266,1226603,31453,IAH,1458,1458,0.00,14.00,1512,1656,16.00,1655,1712,17.00,0.00,,0.00,912.00
2015-01-01,EV,20366,EV,4136,11292,1129202,30325,DEN,15370,1537002,34653,TUL,1736,1749,13.00,37.00,1826,2041,4.00,2006,2045,39.00,0.00,,0.00,541.00
2015-01-01,EV,20366,EV,4136,14869,1486903,34614,SLC,11292,1129202,30325,DEN,1324,1319,-5.00,23.00,1342,1447,29.00,1450,1516,26.00,0.00,,0.00,391.00
2015-01-01,EV,20366,EV,4138,11982,1198202,31982,GRK,12266,1226603,31453,IAH,1602,1624,22.00,17.00,1641,1714,9.00,1700,1723,23.00,0.00,,0.00,166.00
2015-01-01,EV,20366,EV,4138,12266,1226603,31453,IAH,10397,1039705,30397,ATL,1744,1751,7.00,20.00,1811,2041,13.00,2041,2054,13.00,0.00,,0.00,689.00
2015-01-01,EV,20366,EV,4139,11423,1142303,31423,DSM,12266,1226603,31453,IAH,1743,1743,0.00,20.00,1803,2021,17.00,2009,2038,29.00,0.00,,0.00,802.00
2015-01-01,EV,20366,EV,4142,13930,1393003,30977,ORD,11537,1153703,31537,ELM,1400,1351,-9.00,16.00,1407,1616,4.00,1647,1620,-27.00,0.00,,0.00,566.00
2015-01-01,EV,20366,EV,4142,14685,1468502,34685,SAV,13930,1393003,30977,ORD,1121,1119,-2.00,7.00,1126,1234,7.00,1240,1241,1.00,0.00,,0.00,773.00
2015-01-01,EV,20366,EV,4143,11042,1104203,30647,CLE,13342,1334205,33342,MKE,1455,1443,-12.00,10.00,1453,1456,8.00,1522,1504,-18.00,0.00,,0.00,328.00
2015-01-01,EV,20366,EV,4144,10994,1099402,30994,CHS,11618,1161802,31703,EWR,1723,1726,3.00,17.00,1743,1921,9.00,1924,1930,6.00,0.00,,0.00,628.00
2015-01-01,EV,20366,EV,2569,12992,1299204,32600,LIT,11298,1129803,30194,DFW,1340,1334,-6.00,15.00,1349,1448,8.00,1455,1456,1.00,0.00,,0.00,304.00
2015-01-01,EV,20366,EV,2570,11298,1129803,30194,DFW,13241,1324102,33241,MEI,1250,1304,14.00,15.00,1319,1423,3.00,1415,1426,11.00,0.00,,0.00,485.00
2015-01-01,EV,20366,EV,2570,13241,1324102,33241,MEI,14109,1410902,34109,PIB,1440,1447,7.00,11.00,1458,1522,3.00,1515,1525,10.00,0.00,,0.00,69.00
2015-01-01,EV,20366,EV,2570,14109,1410902,34109,PIB,11298,1129803,30194,DFW,1540,1549,9.00,9.00,1558,1715,16.00,1715,1731,16.00,0.00,,0.00,462.00
2015-01-01,EV,20366,EV,2571,11298,1129803,30194,DFW,13241,1324102,33241,MEI,1905,1909,4.00,18.00,1927,2031,4.00,2030,2035,5.00,0.00,,0.00,485.00
2015-01-01,EV,20366,EV,2571,13241,1324102,33241,MEI,14109,1410902,34109,PIB,2055,2051,-4.00,5.00,2056,2117,3.00,2130,2120,-10.00,0.00,,0.00,69.00
2015-01-01,EV,20366,EV,2572,13241,1324102,33241,MEI,11298,1129803,30194,DFW,0725,0724,-1.00,8.00,0732,0853,9.00,0915,0902,-13.00,0.00,,0.00,485.00
2015-01-01,EV,20366,EV,2572,14109,1410902,34109,PIB,13241,1324102,33241,MEI,0615,0607,-8.00,24.00,0631,0646,3.00,0700,0649,-11.00,0.00,,0.00,69.00
2015-01-01,EV,20366,EV,3255,11618,1161802,31703,EWR,11042,1104203,30647,CLE,1620,1630,10.00,13.00,1643,1755,6.00,1800,1801,1.00,0.00,,0.00,404.00
2015-01-01,EV,20366,EV,3255,14685,1468502,34685,SAV,11618,1161802,31703,EWR,1334,1331,-3.00,17.00,1348,1529,16.00,1540,1545,5.00,0.00,,0.00,708.00
2015-01-01,EV,20366,EV,3256,13930,1393003,30977,ORD,10874,1087402,30647,CAK,1315,1308,-7.00,12.00,1320,1510,7.00,1535,1517,-18.00,0.00,,0.00,343.00
2015-01-01,EV,20366,EV,3951,13256,1325602,33256,MFE,12266,1226603,31453,IAH,1517,1509,-8.00,17.00,1526,1614,9.00,1632,1623,-9.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,3952,13198,1319801,33198,MCI,13930,1393003,30977,ORD,0742,0738,-4.00,11.00,0749,0848,8.00,0914,0856,-18.00,0.00,,0.00,403.00
2015-01-01,EV,20366,EV,3953,12266,1226603,31453,IAH,11540,1154003,30615,ELP,1125,1133,8.00,10.00,1143,1227,4.00,1228,1231,3.00,0.00,,0.00,667.00
2015-01-01,EV,20366,EV,3954,13871,1387102,33316,OMA,11618,1161802,31703,EWR,1144,1142,-2.00,10.00,1152,1459,18.00,1534,1517,-17.00,0.00,,0.00,1134.00
2015-01-01,EV,20366,EV,3955,12266,1226603,31453,IAH,12448,1244805,32448,JAN,1445,1443,-2.00,14.00,1457,1546,9.00,1601,1555,-6.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,3956,13930,1393003,30977,ORD,14457,1445702,34457,RAP,1158,1157,-1.00,15.00,1212,1318,5.00,1325,1323,-2.00,0.00,,0.00,779.00
2015-01-01,EV,20366,EV,3957,14730,1473003,33044,SDF,13930,1393003,30977,ORD,1459,1456,-3.00,15.00,1511,1512,9.00,1526,1521,-5.00,0.00,,0.00,287.00
2015-01-01,EV,20366,EV,3959,11292,1129202,30325,DEN,11042,1104203,30647,CLE,1822,1910,48.00,33.00,1943,2359,7.00,2311,0006,55.00,0.00,,0.00,1201.00
2015-01-01,EV,20366,EV,3959,13433,1343302,33304,MOT,11292,1129202,30325,DEN,1557,1546,-11.00,12.00,1558,1620,15.00,1654,1635,-19.00,0.00,,0.00,604.00
2015-01-01,EV,20366,EV,3961,13930,1393003,30977,ORD,15412,1541202,35412,TYS,1806,1800,-6.00,14.00,1814,2022,4.00,2044,2026,-18.00,0.00,,0.00,475.00
2015-01-01,EV,20366,EV,3963,13930,1393003,30977,ORD,15412,1541202,35412,TYS,1637,1641,4.00,13.00,1654,1857,3.00,1906,1900,-6.00,0.00,,0.00,475.00
2015-01-01,EV,20366,EV,3964,13930,1393003,30977,ORD,14524,1452401,34524,RIC,1930,1933,3.00,12.00,1945,2205,5.00,2236,2210,-26.00,0.00,,0.00,642.00
2015-01-01,EV,20366,EV,3964,15380,1538003,35380,TVC,13930,1393003,30977,ORD,1552,1545,-7.00,31.00,1616,1602,10.00,1615,1612,-3.00,0.00,,0.00,224.00
2015-01-01,EV,20366,EV,3965,13930,1393003,30977,ORD,14730,1473003,33044,SDF,1037,1029,-8.00,15.00,1044,1229,6.00,1259,1235,-24.00,0.00,,0.00,287.00
2015-01-01,EV,20366,EV,4086,12206,1220603,32206,HRL,12266,1226603,31453,IAH,1711,,,,,,,1820,,,1.00,B,0.00,295.00
2015-01-01,EV,20366,EV,4088,10140,1014003,30140,ABQ,12266,1226603,31453,IAH,1640,1637,-3.00,9.00,1646,1930,9.00,1944,1939,-5.00,0.00,,0.00,744.00
2015-01-01,EV,20366,EV,4089,12266,1226603,31453,IAH,11066,1106603,31066,CMH,1404,1403,-1.00,10.00,1413,1711,6.00,1738,1717,-21.00,0.00,,0.00,986.00
2015-01-01,EV,20366,EV,4090,10693,1069302,30693,BNA,12266,1226603,31453,IAH,1456,1443,-13.00,7.00,1450,1704,15.00,1715,1719,4.00,0.00,,0.00,657.00
2015-01-01,EV,20366,EV,4091,11618,1161802,31703,EWR,12339,1233904,32337,IND,1615,1615,0.00,17.00,1632,1833,7.00,1834,1840,6.00,0.00,,0.00,645.00
2015-01-01,EV,20366,EV,4092,11259,1125903,30194,DAL,12266,1226603,31453,IAH,1910,1920,10.00,11.00,1931,2017,18.00,2019,2035,16.00,0.00,,0.00,216.00
2015-01-01,EV,20366,EV,4092,12266,1226603,31453,IAH,10140,1014003,30140,ABQ,2112,2123,11.00,10.00,2133,2226,5.00,2228,2231,3.00,0.00,,0.00,744.00
2015-01-01,EV,20366,EV,4093,12266,1226603,31453,IAH,10140,1014003,30140,ABQ,1445,1450,5.00,18.00,1508,1602,4.00,1605,1606,1.00,0.00,,0.00,744.00
2015-01-01,EV,20366,EV,4093,15624,1562401,31504,VPS,12266,1226603,31453,IAH,1106,1055,-11.00,9.00,1104,1245,12.00,1305,1257,-8.00,0.00,,0.00,528.00
2015-01-01,EV,20366,EV,4097,12266,1226603,31453,IAH,10693,1069302,30693,BNA,1250,1255,5.00,14.00,1309,1434,7.00,1443,1441,-2.00,0.00,,0.00,657.00
2015-01-01,EV,20366,EV,4170,13342,1334205,33342,MKE,11618,1161802,31703,EWR,1422,1425,3.00,8.00,1433,1707,6.00,1729,1713,-16.00,0.00,,0.00,725.00
2015-01-01,EV,20366,EV,4171,11618,1161802,31703,EWR,13485,1348502,33485,MSN,1418,1416,-2.00,20.00,1436,1615,4.00,1559,1619,20.00,0.00,,0.00,799.00
2015-01-01,EV,20366,EV,4172,10599,1059904,30599,BHM,12266,1226603,31453,IAH,1134,1130,-4.00,13.00,1143,1324,13.00,1330,1337,7.00,0.00,,0.00,562.00
2015-01-01,EV,20366,EV,4173,11292,1129202,30325,DEN,10140,1014003,30140,ABQ,2200,,,,,,,2318,,,1.00,C,0.00,349.00
2015-01-01,EV,20366,EV,4173,14869,1486903,34614,SLC,11292,1129202,30325,DEN,1755,,,,,,,1924,,,1.00,C,0.00,391.00
2015-01-01,EV,20366,EV,4174,11721,1172102,31721,FNT,13930,1393003,30977,ORD,1042,1040,-2.00,28.00,1108,1053,8.00,1049,1101,12.00,0.00,,0.00,223.00
2015-01-01,EV,20366,EV,4174,13930,1393003,30977,ORD,13296,1329604,30721,MHT,1315,1308,-7.00,10.00,1318,1553,5.00,1627,1558,-29.00,0.00,,0.00,843.00
2015-01-01,EV,20366,EV,4175,11618,1161802,31703,EWR,10431,1043102,30431,AVL,1320,1316,-4.00,10.00,1326,1503,6.00,1519,1509,-10.00,0.00,,0.00,583.00
2015-01-01,EV,20366,EV,4176,12266,1226603,31453,IAH,11140,1114004,31140,CRP,1430,1429,-1.00,13.00,1442,1526,5.00,1530,1531,1.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,4176,12992,1299204,32600,LIT,12266,1226603,31453,IAH,1211,1206,-5.00,10.00,1216,1334,20.00,1342,1354,12.00,0.00,,0.00,374.00
2015-01-01,EV,20366,EV,4177,12339,1233904,32337,IND,13930,1393003,30977,ORD,1514,1504,-10.00,11.00,1515,1458,10.00,1525,1508,-17.00,0.00,,0.00,177.00
2015-01-01,EV,20366,EV,4178,13198,1319801,33198,MCI,12266,1226603,31453,IAH,1355,1350,-5.00,13.00,1403,1606,14.00,1602,1620,18.00,0.00,,0.00,643.00
2015-01-01,EV,20366,EV,4179,11996,1199603,31871,GSP,12266,1226603,31453,IAH,1358,1351,-7.00,10.00,1401,1532,8.00,1543,1540,-3.00,0.00,,0.00,837.00
2015-01-01,EV,20366,EV,4180,12266,1226603,31453,IAH,14683,1468303,33214,SAT,1649,1658,9.00,10.00,1708,1746,5.00,1754,1751,-3.00,0.00,,0.00,191.00
2015-01-01,EV,20366,EV,4181,13198,1319801,33198,MCI,11618,1161802,31703,EWR,1807,1757,-10.00,9.00,1806,2106,28.00,2151,2134,-17.00,0.00,,0.00,1092.00
2015-01-01,EV,20366,EV,4107,12266,1226603,31453,IAH,14193,1419304,33728,PNS,0900,0900,0.00,14.00,0914,1018,5.00,1028,1023,-5.00,0.00,,0.00,489.00
2015-01-01,EV,20366,EV,4109,11973,1197302,31973,GPT,12266,1226603,31453,IAH,0912,0901,-11.00,8.00,0909,1027,10.00,1039,1037,-2.00,0.00,,0.00,376.00
2015-01-01,EV,20366,EV,4110,13930,1393003,30977,ORD,11057,1105703,31057,CLT,1805,1808,3.00,11.00,1819,2036,7.00,2100,2043,-17.00,0.00,,0.00,599.00
2015-01-01,EV,20366,EV,4111,10994,1099402,30994,CHS,11618,1161802,31703,EWR,1253,1246,-7.00,14.00,1300,1435,14.00,1454,1449,-5.00,0.00,,0.00,628.00
2015-01-01,EV,20366,EV,4111,11618,1161802,31703,EWR,10994,1099402,30994,CHS,0816,0819,3.00,13.00,0832,1012,7.00,1026,1019,-7.00,0.00,,0.00,628.00
2015-01-01,EV,20366,EV,4112,12266,1226603,31453,IAH,15370,1537002,34653,TUL,1022,1023,1.00,27.00,1050,1153,7.00,1150,1200,10.00,0.00,,0.00,429.00
2015-01-01,EV,20366,EV,4116,13158,1315802,33158,MAF,12266,1226603,31453,IAH,1640,,,,,,,1805,,,1.00,C,0.00,429.00
2015-01-01,EV,20366,EV,4118,11618,1161802,31703,EWR,11433,1143302,31295,DTW,1202,1208,6.00,17.00,1225,1404,6.00,1402,1410,8.00,0.00,,0.00,488.00
2015-01-01,EV,20366,EV,4119,11618,1161802,31703,EWR,14524,1452401,34524,RIC,2159,2159,0.00,15.00,2214,2305,6.00,2319,2311,-8.00,0.00,,0.00,277.00
2015-01-01,EV,20366,EV,4121,11618,1161802,31703,EWR,14492,1449202,34492,RDU,1107,1102,-5.00,13.00,1115,1224,12.00,1252,1236,-16.00,0.00,,0.00,416.00
2015-01-01,EV,20366,EV,4124,12266,1226603,31453,IAH,11057,1105703,31057,CLT,1907,1915,8.00,13.00,1928,2217,5.00,2221,2222,1.00,0.00,,0.00,912.00
2015-01-01,EV,20366,EV,4126,10721,1072102,30721,BOS,11042,1104203,30647,CLE,0945,0937,-8.00,15.00,0952,1142,6.00,1200,1148,-12.00,0.00,,0.00,563.00
2015-01-01,EV,20366,EV,4127,12266,1226603,31453,IAH,12992,1299204,32600,LIT,1257,1259,2.00,22.00,1321,1420,4.00,1420,1424,4.00,0.00,,0.00,374.00
2015-01-01,EV,20366,EV,4128,12266,1226603,31453,IAH,13256,1325602,33256,MFE,1125,1125,0.00,21.00,1146,1243,12.00,1244,1255,11.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,4130,15016,1501603,31123,STL,11618,1161802,31703,EWR,1300,1259,-1.00,8.00,1307,1552,13.00,1622,1605,-17.00,0.00,,0.00,872.00
2015-01-01,EV,20366,EV,4133,12264,1226402,30852,IAD,15412,1541202,35412,TYS,1226,1225,-1.00,10.00,1235,1349,3.00,1401,1352,-9.00,0.00,,0.00,419.00
2015-01-01,EV,20366,EV,4203,12451,1245102,31136,JAX,12266,1226603,31453,IAH,1513,1508,-5.00,11.00,1519,1651,17.00,1643,1708,25.00,0.00,,0.00,817.00
2015-01-01,EV,20366,EV,4204,11433,1143302,31295,DTW,11618,1161802,31703,EWR,1432,1440,8.00,14.00,1454,1609,8.00,1623,1617,-6.00,0.00,,0.00,488.00
2015-01-01,EV,20366,EV,4205,10693,1069302,30693,BNA,12266,1226603,31453,IAH,1801,1941,100.00,11.00,1952,2144,7.00,2020,2151,91.00,0.00,,0.00,657.00
2015-01-01,EV,20366,EV,4207,13244,1324402,33244,MEM,11292,1129202,30325,DEN,0838,0829,-9.00,13.00,0842,1005,28.00,1025,1033,8.00,0.00,,0.00,872.00
2015-01-01,EV,20366,EV,4208,12266,1226603,31453,IAH,10693,1069302,30693,BNA,1537,1738,121.00,14.00,1752,1911,7.00,1731,1918,107.00,0.00,,0.00,657.00
2015-01-01,EV,20366,EV,4208,15376,1537602,30436,TUS,12266,1226603,31453,IAH,1122,1114,-8.00,7.00,1121,1420,4.00,1447,1424,-23.00,0.00,,0.00,936.00
2015-01-01,EV,20366,EV,4209,13244,1324402,33244,MEM,11618,1161802,31703,EWR,1643,1705,22.00,13.00,1718,2014,10.00,2024,2024,0.00,0.00,,0.00,946.00
2015-01-01,EV,20366,EV,4210,12266,1226603,31453,IAH,10693,1069302,30693,BNA,1906,1929,23.00,28.00,1957,2118,15.00,2054,2133,39.00,0.00,,0.00,657.00
2015-01-01,EV,20366,EV,4212,12266,1226603,31453,IAH,15412,1541202,35412,TYS,1302,1323,21.00,19.00,1342,1621,3.00,1601,1624,23.00,0.00,,0.00,771.00
2015-01-01,EV,20366,EV,4212,15412,1541202,35412,TYS,12264,1226402,30852,IAD,1936,1929,-7.00,11.00,1940,2037,7.00,2107,2044,-23.00,0.00,,0.00,419.00
2015-01-01,EV,20366,EV,4213,13296,1329604,30721,MHT,13930,1393003,30977,ORD,0600,0555,-5.00,16.00,0611,0744,5.00,0753,0749,-4.00,0.00,,0.00,843.00
2015-01-01,EV,20366,EV,4214,11042,1104203,30647,CLE,11278,1127802,30852,DCA,1231,1225,-6.00,9.00,1234,1320,7.00,1352,1327,-25.00,0.00,,0.00,310.00
2015-01-01,EV,20366,EV,4215,13931,1393102,33667,ORF,13930,1393003,30977,ORD,1350,1345,-5.00,10.00,1355,1509,12.00,1512,1521,9.00,0.00,,0.00,717.00
